name,ra,dec,redshift,note
SDSS J003901.46-003544.3 ,9.75609,-0.5956694,0.852,
PB 8437                  ,9.7561458,-12.4867239,0.282,
SDSS J003901.49+210415.0 ,9.7562071,21.0708286,0.77,
SDSS J003901.67+040637.4 ,9.7569944,4.1104011,1.158,
J003901.82+004745.1      ,9.7575834,0.7958612,,
J003901.82-033323.6      ,9.757598,-3.5565762,0.1,
SDSS J003901.89+223017.4 ,9.7578669,22.504876,1.576,
2SLAQ J003901.94+001448.2,9.7581141,0.2467371,0.615,
SDSS J003901.96-022846.1 ,9.758168,-2.4794886,1.909,
J003901.96+422020.3      ,9.7582047,42.3389826,1.3,
SDSS J003902.20+001315.1 ,9.7591864,0.22088,1.347,
J003902.25+420936.2      ,9.7593889,42.1600556,,
J003902.28+004222.6      ,9.7595278,0.7062778,,
SDSS J003902.29+243058.8 ,9.7596356,24.5163417,1.919,
SDSS J003902.33-003616.1 ,9.7597247,-0.6044976,0.622,
SDSS J003902.37-003737.3 ,9.7598807,-0.6270554,1.678,
SDSS J003902.52-075818.4 ,9.7605189,-7.9717984,0.425,
J003902.60-014734.0      ,9.7608334,-1.7927778,,
PGC 212563               ,9.7608418,3.9717387,0.129,
2QZ J003902.7-273244     ,9.7613803,-27.5453515,1.921,
SDSS J003902.73-050900.7 ,9.7614219,-5.1502051,1.255,
SDSS J003902.79+043438.4 ,9.7616637,4.5773416,1.621,
J003902.86+383334.1      ,9.7619514,38.5594942,1.4,
SDSS J003902.88-083315.2 ,9.7620147,-8.5542532,0.9,
SDSS J003902.92+270832.6 ,9.7621809,27.1424172,0.977,
J003903.22+223021.9      ,9.7634577,22.506102,,
SDSS J003903.27+082308.0 ,9.7636708,8.3855917,1.678,
SDSS J003903.28+002006.1 ,9.7637149,0.3350667,1.202,
SDSS J003903.29-010023.5 ,9.7637419,-1.0065303,1.826,
SDSS J003903.35+110326.3 ,9.7639709,11.057319,1.137,
WISEA J003903.39+540006.3,9.7641543,54.0018857,1.5,
SDSS J003903.40+280415.4 ,9.7642064,28.0709524,1.141,
SDSS J003903.42+354518.9 ,9.764288,35.7552515,0.76,
SDSS J003903.47+292323.3 ,9.7644764,29.3898177,1.854,
WISEA J003903.50+292437.0,9.7646066,29.4103045,0.6,
J003903.57+031848.1      ,9.7648889,3.3133612,,
SDSS J003903.58-091612.1 ,9.7649572,-9.2700377,1.252,
SDSS J003903.65-004240.4 ,9.76523,-0.711248,1.12,
SDSS J003903.80-025304.4 ,9.7658666,-2.8845211,1.227,
SDSS J003903.82-072516.5 ,9.7659591,-7.4212481,1.3,
SDSS J003903.84+011828.0 ,9.7660522,1.3077919,1.14,
WISEA J003903.93+242208.4,9.7663014,24.369061,1.7,
SDSS J003904.07+404741.5 ,9.7669905,40.7948649,1.1,
SDSS J003904.12+174957.5 ,9.7671591,17.8326475,1.935,
WISEA J003904.17+424308.5,9.7674271,42.7190469,1.8,
SDSS J003904.18+163824.2 ,9.7674582,16.6400813,1.802,
SDSS J003904.19+283544.8 ,9.7674947,28.5957863,1.724,
J003904.28+401952.6      ,9.7678612,40.3312778,,
LAMOSTJ003904.29+324856.5,9.7678674,32.8156834,1.638,
SDSS J003904.33+274440.3 ,9.7680404,27.7445308,0.732,
2SLAQ J003904.33-002205.9,9.7680731,-0.3683251,0.045,
SDSS J003904.38+241043.4 ,9.7682751,24.1787262,0.95,
J003904.43+010004.0      ,9.7684723,1.0011112,,
WISEA J003904.45+182515.8,9.7685503,18.4210775,0.5,
SDSS J003904.53+354806.1 ,9.768877,35.8017151,1.316,
SDSS J003904.53+190755.6 ,9.7688836,19.1321087,1.908,
SDSS J003904.60+083556.6 ,9.7692013,8.5990411,0.976,
WISEA J003904.75-193551.5,9.7698618,-19.5976668,0.7,
SDSS J003904.79+345559.3 ,9.7699624,34.9331531,1.211,
SDSS J003904.85+190310.4 ,9.7702294,19.052875,1.093,
SDSS J003905.05+062230.5 ,9.7710826,6.3751672,1.811,
J003905.12+402350.1      ,9.7713612,40.39725,,
SDSS J003905.14+033809.6 ,9.7714335,3.6360084,0.956,
SDSS J003905.14+204927.8 ,9.7714431,20.8244114,1.365,
WISEA J003905.21-233909.8,9.7717286,-23.6527027,0.8,
SDSS J003905.35+132915.4 ,9.7723278,13.4876077,1.903,
SDSS J003905.46+033235.0 ,9.7727804,3.5430657,1.687,
SDSS J003905.46+191919.1 ,9.7727849,19.3219855,1.338,
WISEA J003905.50+163149.0,9.7729327,16.5302788,0.6,
SDSS J003905.50+420531.9 ,9.7729453,42.0922104,1.9,
SDSS J003905.60-040551.7 ,9.7733652,-4.0977024,1.35,
SDSS J003905.67-044804.4 ,9.7736039,-4.8012349,1.595,
LAMOSTJ003905.71+343138.0,9.7738235,34.5272447,0.624,
SDSS J003905.73+173036.9 ,9.7739274,17.5102882,1.194,
WISEA J003905.81+155830.5,9.7742614,15.9751435,1.5,
SDSS J003905.82+012931.0 ,9.774276,1.491963,1.236,
SDSS J003905.90-000701.6 ,9.7745769,-0.1171534,1.013,
SDSS J003905.96-001807.9 ,9.7748815,-0.3022108,0.933,
SDSS J003906.04+365255.4 ,9.7751684,36.8820801,0.9,
SDSS J003906.11+335905.7 ,9.7754875,33.984936,0.813,
2SLAQ J003906.12-010029.6,9.7755308,-1.0082726,1.962,
SDSS J003906.21+211706.9 ,9.7758966,21.28527,0.585,
J003906.24+413245.0      ,9.776,41.5458334,,
2QZ J003906.3-273435     ,9.7760465,-27.5763815,0.568,
SDSS J003906.32+295459.4 ,9.776373,29.9165192,1.139,
WISEA J003906.33+261223.6,9.7763872,26.2065811,0.2,
SDSS J003906.35+021458.9 ,9.7764553,2.2497349,0.933,
SDSS J003906.40+030533.4 ,9.776689,3.0926297,1.658,
SDSS J003906.40+282358.9 ,9.7767122,28.3997346,1.285,
J003906.42+004927.3      ,9.7767778,0.82425,,
SDSS J003906.42+285107.4 ,9.776815,28.8520885,0.833,
SDSS J003906.46-071236.9 ,9.7769495,-7.210258,1.2,
WISEA J003906.53-071543.2,9.7772503,-7.2618117,0.2,
WISEA J003906.57-190154.6,9.7774318,-19.0318379,1.8,
LAMOSTJ003906.59+344854.4,9.7774442,34.8151087,0.796,
SDSS J003906.60+072253.8 ,9.7775262,7.381615,1.667,
SDSS J003906.61+153451.0 ,9.7776089,15.5808355,1.484,
SDSS J003906.63+314143.5 ,9.7776374,31.6954392,1.426,
SDSS J003906.66-003340.8 ,9.7777811,-0.5613445,1.226,
SDSS J003906.85-051559.5 ,9.7785593,-5.2665801,0.466,
J003906.90-082650.8      ,9.7787778,-8.4474445,,
SDSS J003906.96+222014.9 ,9.7790381,22.3375018,1.263,
MS 00365+2103            ,9.7793706,21.3401726,1.333,
SDSS J003907.12+182944.0 ,9.7796642,18.4955492,0.14,
SDSS J003907.12+290826.4 ,9.7796755,29.1406426,1.682,
LAMOSTJ003907.22+332936.9,9.7801068,33.4936015,1.646,
SDSS J003907.29+021926.0 ,9.780412,2.3238884,0.695,
SDSS J003907.30+323407.8 ,9.7804458,32.5688449,0.988,
WISEA J003907.47+042656.5,9.7811477,4.4490361,0.1,
SDSS J003907.66+220505.2 ,9.7819534,22.0847944,1.587,
SDSS J003907.72+041409.6 ,9.7821944,4.2360247,1.662,
SDSS J003907.88-031315.4 ,9.7828497,-3.2209085,0.921,
SDSS J003907.94+054333.9 ,9.7830898,5.7260915,0.817,
SDSS J003907.97-081809.1 ,9.7832109,-8.3025486,0.9,
SDSS J003908.00+284119.0 ,9.7834021,28.6886446,1.067,
WISEA J003908.14+851238.8,9.7837078,85.2108605,1.6,
SDSS J003908.13+333023.3 ,9.7838918,33.5064927,0.844,
J003908.13+480818.1      ,9.7839089,48.1383852,1.6,
WISEA J003908.15+433014.5,9.7840063,43.5040794,0.3,
WISEA J003908.19+122838.1,9.7841613,12.4772532,1.8,
PMN J0039-2220           ,9.7842077,-22.3337433,0.064,
SDSS J003908.28+353207.1 ,9.7845229,35.53533,1.645,
SDSS J003908.28-091039.6 ,9.7845335,-9.1776791,0.4,
SDSS J003908.47+321842.7 ,9.7853285,32.3118665,0.716,
SDSS J003908.49+002106.1 ,9.7853825,0.3517266,1.975,
J003908.50+410548.1      ,9.7854187,41.0967101,,
J003908.53+134048.3      ,9.7855556,13.6800834,,
SDSS J003908.61-040200.0 ,9.7858984,-4.0333133,0.941,
J003908.64+035004.6      ,9.7860316,3.8346386,0.5,
SDSS J003908.68+031149.4 ,9.7861879,3.1970671,1.102,
LAMOSTJ003908.73+450325.2,9.7863604,45.056998,0.801,
WISEA J003908.72+511510.0,9.7863917,51.2527682,0.6,
SDSS J003908.78+182415.7 ,9.7865793,18.4043795,1.317,
SDSS J003908.84+031335.3 ,9.7868502,3.2264816,1.316,
SDSS J003908.88+161658.0 ,9.7870437,16.2827804,0.747,
2QZ J003908.9-274843     ,9.7870661,-27.8119641,0.563,
SDSS J003908.93+273949.3 ,9.7872501,27.6636958,1.262,
SDSS J003909.02+050720.9 ,9.7875948,5.1224825,1.665,
J003909.04+415603.1      ,9.7876945,41.9341945,,
SDSS J003909.05+080100.9 ,9.7877399,8.01693,1.984,
WISEA J003909.24+111545.6,9.7885531,11.2626926,0.7,
SDSS J003909.25+084341.5 ,9.7885736,8.7282042,1.424,
SDSS J003909.26+243551.5 ,9.788586,24.5976422,1.221,
SDSS J003909.31-052823.5 ,9.7887981,-5.4732192,1.31,
SDSS J003909.30+300559.8 ,9.7887982,30.0999629,1.469,
SDSS J003909.35+074814.6 ,9.788973,7.8040762,1.182,
SDSS J003909.37+245237.0 ,9.7890698,24.8769802,1.105,
SDSS J003909.40+313730.6 ,9.7891718,31.6251729,1.057,
SDSS J003909.41+314541.2 ,9.7892038,31.7614523,1.229,
SDSS J003909.47+054024.7 ,9.7894632,5.6735424,1.74,
2SLAQ J003909.50-003734.0,9.7895991,-0.6261136,0.82,
SDSS J003909.63+173140.8 ,9.7901628,17.5280253,1.944,
WISEA J003909.66-161251.6,9.790174,-16.2143368,0.2,
SDSS J003909.67-043751.0 ,9.7903016,-4.6308282,1.988,
SDSS J003909.68-100639.0 ,9.7903401,-10.1108461,1.79,
J003909.70+410834.9      ,9.7904167,41.1430278,,
SDSS J003909.72+071051.7 ,9.7905515,7.1810746,0.951,
WISEA J003909.74+031749.0,9.7906236,3.2969761,0.2,
J003909.76+400614.9      ,9.7906667,40.1041389,,
2SLAQ J003909.82+001923.3,9.7909683,0.3231525,1.805,
SDSS J003909.84+004445.4 ,9.7909855,0.745973,1.633,
WISEA J003909.84+373411.2,9.7911396,37.5697823,0.5,
SDSS J003910.00+081343.6 ,9.7916331,8.228777,1.161,
WISEA J003909.96-211021.0,9.7917468,-21.1724841,0.8,
SDSS J003910.04+343325.0 ,9.7918727,34.5569856,1.173,
J003910.08+305526.9      ,9.7920201,30.9241465,1.2,
J003910.18+472921.8      ,9.792428,47.4894001,1.1,
J003910.19+031205.2      ,9.7924723,3.2014445,,
J003910.21+403621.3      ,9.7925541,40.605928,,
SDSS J003910.23-025811.0 ,9.7926399,-2.9697412,1.356,
SDSS J003910.41+195138.6 ,9.7933955,19.8607254,0.531,
SDSS J003910.41+345821.1 ,9.7934098,34.9725482,1.68,
SDSS J003910.41-010945.2 ,9.7934222,-1.1626075,1.712,
J003910.47+413424.0      ,9.7936389,41.5733334,,
SDSS J003910.57+240908.5 ,9.7940613,24.1523651,1.436,
J003910.65+401222.0      ,9.7943889,40.2061112,,
J003910.68+381738.5      ,9.7945143,38.2940286,1.5,
SDSS J003910.70-063752.6 ,9.7946295,-6.6312988,1.457,
SDSS J003910.75+195533.7 ,9.7948102,19.9260327,0.781,
SDSS J003910.76-041311.8 ,9.7948144,-4.2199422,0.902,
WISEA J003910.78-014915.9,9.7949356,-1.8211241,0.3,
SDSS J003910.79+354601.7 ,9.7949756,35.7671497,0.857,
SDSS J003910.83+243055.3 ,9.7951461,24.5153874,1.691,
SDSS J003910.85+294503.1 ,9.7952203,29.7508794,1.373,
J003910.96+004851.8      ,9.7956667,0.8143889,,
SDSS J003910.99+260141.1 ,9.7958272,26.0281152,1.237,
LAMOSTJ003911.04+332422.3,9.7960446,33.4062138,1.086,
SDSS J003911.12-034006.1 ,9.7963364,-3.6683672,1.777,
WISEA J003911.29+412030.7,9.7967682,41.3418427,1.0,
SDSS J003911.27-062140.7 ,9.7969669,-6.3613221,0.8,
SDSS J003911.33+090104.7 ,9.797214,9.0180082,0.608,
SDSS J003911.36+271806.0 ,9.7973648,27.301668,0.142,
WISEA J003911.40+391330.5,9.7975242,39.2251558,0.1,
SDSS J003911.46+232452.9 ,9.7977408,23.4147211,1.677,
SDSS J003911.46+224901.9 ,9.797753,22.8171986,0.962,
SDSS J003911.60+415541.8 ,9.7983396,41.928284,,
WISEA J003911.63+495500.4,9.7983803,49.916628,1.6,
LAMOSTJ003911.77+310159.0,9.799029,31.0330657,0.96,
J003911.81-082749.7      ,9.7992223,-8.4638056,,
SDSS J003911.81-004322.0 ,9.7992307,-0.7227871,1.51,
SDSS J003911.83+234034.9 ,9.7992793,23.6763525,1.298,
WISEA J003912.03+251656.3,9.8001919,25.2822961,0.2,
SDSS J003912.04-203744.4 ,9.8001981,-20.6290273,1.5,
SDSS J003912.05+094753.9 ,9.8002165,9.7983305,1.646,
SDSS J003912.22+283728.0 ,9.8009475,28.6244564,0.279,
J003912.28-014113.3      ,9.8011945,-1.6870278,,
LAMOSTJ003912.26+431951.5,9.8011991,43.3309954,0.87,
SDSS J003912.36+203839.3 ,9.8015035,20.6442554,1.275,
SDSS J003912.51+061436.6 ,9.8021321,6.2435252,0.972,
WISEA J003912.55-085109.5,9.802223,-8.8526671,1.7,
J003912.60+413210.3      ,9.8025278,41.5361945,,
WISEA J003912.61-193630.4,9.802643,-19.608413,1.5,
SDSS J003912.69+063605.1 ,9.8029087,6.6014104,0.414,
SDSS J003912.70+344458.9 ,9.8029409,34.7497073,1.353,
WISEA J003912.71-172327.2,9.8029589,-17.3909249,1.2,
SDSS J003912.74+325207.9 ,9.8030911,32.8688565,0.923,
SDSS J003912.75-061132.8 ,9.8031512,-6.1924469,1.502,
SDSS J003912.89+072914.3 ,9.8037115,7.4873079,0.978,
SDSS J003912.95+344252.2 ,9.8039756,34.7145265,0.66,
SDSS J003913.15+420018.5 ,9.8048082,42.0051744,0.9,
WISEA J003913.17-191317.6,9.8049286,-19.2215812,0.8,
J003913.20-051622.2      ,9.8050278,-5.2728334,,
SDSS J003913.25+072549.3 ,9.8052051,7.4303574,1.498,
SDSS J003913.34+164550.9 ,9.8056137,16.7641353,1.787,
WISEA J003913.39+321559.4,9.8058311,32.2665102,0.5,
J003913.51+005915.2      ,9.8063056,0.9875556,,
WISEA J003913.56-141520.2,9.8065426,-14.2556848,0.9,
WISEA J003913.62+460525.1,9.8066357,46.090368,0.6,
SDSS J003913.62+205859.9 ,9.8067514,20.9832953,1.433,
SDSS J003913.67+194140.0 ,9.8069589,19.6944122,1.197,
SDSS J003913.67+145855.1 ,9.807007,14.9819851,1.366,
WISEA J003913.74+302219.2,9.8072791,30.3720148,0.4,
WISEA J003913.77+270300.1,9.8074064,27.0500504,0.3,
SDSS J003913.79+201248.8 ,9.8074825,20.2135751,1.093,
SDSS J003913.82-011112.7 ,9.807616,-1.1868805,0.845,
SDSS J003913.83+215546.6 ,9.8076421,21.9296372,0.399,
SDSS J003913.85+294951.4 ,9.8077124,29.8309527,1.059,
SDSS J003913.90-045700.6 ,9.8078985,-4.9501683,0.849,
WISEA J003913.99+200636.9,9.8083175,20.1102506,0.5,
SDSS J003914.09-002233.5 ,9.8087379,-0.375997,1.736,
SDSS J003914.10+232107.0 ,9.8087813,23.3519526,0.905,
SDSS J003914.22+070816.3 ,9.8092791,7.1378789,1.495,
SDSS J003914.33+070957.0 ,9.8097319,7.1658402,1.778,
J003914.35+353739.8      ,9.8098056,35.6277223,,
J003914.36+401903.4      ,9.8098334,40.3176112,,
WISEA J003914.39+220059.0,9.8099754,22.0163933,1.5,
J003914.50-083352.2      ,9.8104167,-8.5645,,
WISEA J003914.55-104538.3,9.8109577,-10.7608073,0.7,
SDSS J003914.64+213452.9 ,9.8110061,21.5813971,1.338,
J003914.66+421127.8      ,9.8110834,42.1910556,,
WISEA J003914.68+133432.8,9.8111826,13.5757637,0.6,
SDSS J003914.69+042632.4 ,9.8112293,4.4423572,1.813,
SDSS J003914.76+073443.3 ,9.8115083,7.5787096,0.591,
SDSS J003914.76+005248.1 ,9.8115231,0.8800323,1.982,
SDSS J003914.77+061929.4 ,9.8115524,6.3248485,1.746,
SDSS J003914.93+265100.1 ,9.8122535,26.85004,1.729,
SDSS J003914.95+250053.7 ,9.812324,25.0149323,1.532,
WISEA J003914.90+534730.5,9.8123367,53.7918261,1.5,
SDSS J003914.98+052332.3 ,9.812427,5.3923317,1.64,
WISEA J003915.02+150110.6,9.8125884,15.0196248,0.2,
SDSS J003915.04-012327.8 ,9.8126926,-1.3910716,1.878,
2SLAQ J003915.06+001757.2,9.8128351,0.2992412,0.634,
SDSS J003915.35+021822.3 ,9.8139849,2.3061987,1.786,
SDSS J003915.38+172247.0 ,9.8141162,17.3797433,1.767,
J003915.39+415241.7      ,9.8141389,41.87825,,
SDSS J003915.40-015411.4 ,9.8141587,-1.9031655,1.48,
WISEA J003915.44+751212.5,9.8142153,75.203426,1.5,
SDSS J003915.44+355946.3 ,9.814338,35.9962043,1.132,
SDSS J003915.55+012023.6 ,9.8148248,1.339922,1.144,
SDSS J003915.68+060742.6 ,9.8153514,6.1284916,1.017,
SDSS J003915.69+150529.4 ,9.8153964,15.0915269,1.424,
SDSS J003915.90+010604.5 ,9.8162787,1.101255,1.437,
SDSS J003915.91+020425.4 ,9.8163116,2.0737311,1.458,
WISEA J003915.96+414655.3,9.8166269,41.7820511,1.3,
SDSS J003916.16+333315.2 ,9.8173592,33.5542485,1.826,
WISEA J003916.24+252557.9,9.8177165,25.4327136,0.2,
SDSS J003916.27-063500.9 ,9.8178064,-6.583611,0.294,
J003916.30+420452.6      ,9.8179445,42.0812778,,
J003916.38+412107.5      ,9.8182778,41.3520834,,
J003916.40+032234.9      ,9.8183612,3.3763612,,
SDSS J003916.41-003232.8 ,9.8183932,-0.5424484,0.11,
SDSS J003916.76+282016.5 ,9.819876,28.3379143,1.895,
SDSS J003916.77+225511.3 ,9.8198998,22.9198166,1.002,
J003916.81+422857.6      ,9.8200556,42.4826667,,
J003916.84+405116.6      ,9.8201961,40.8546165,0.9,
SDSS J003916.89+082033.5 ,9.8204198,8.3426672,1.108,
J003916.91-185405.5      ,9.8204723,-18.9015278,,
WISEA J003916.91-083148.0,9.820483,-8.5300155,1.5,
SDSS J003916.94+010124.5 ,9.820599,1.0234876,0.296,
J003916.94+362512.8      ,9.8206154,36.4202346,0.5,
SDSS J003916.97+131718.1 ,9.8207211,13.2883756,1.269,
SDSS J003917.00+182628.5 ,9.8208268,18.4412551,1.582,
SDSS J003917.07-024411.0 ,9.8211563,-2.7363931,0.734,
SDSS J003917.11+091602.4 ,9.8213058,9.2673566,1.296,
WISEA J003917.16+535228.4,9.8214605,53.8744969,1.4,
J003917.22-090435.0      ,9.8217783,-9.0764024,,
SDSS J003917.22-061554.9 ,9.8217785,-6.265247,0.624,
SDSS J003917.40+051454.0 ,9.8225173,5.2483322,1.421,
SDSS J003917.44+273459.5 ,9.8226886,27.5831897,0.373,
SDSS J003917.69-033853.8 ,9.8237058,-3.6482796,0.593,
WISEA J003917.72-123224.5,9.8238685,-12.5401587,1.2,
SDSS J003917.81+192301.8 ,9.8242352,19.3838146,1.645,
J003917.90+470838.2      ,9.8245887,47.1439698,1.1,
SDSS J003918.00+033208.1 ,9.8249805,3.5355745,1.593,
SDSS J003918.08+101627.6 ,9.8253464,10.2743446,1.086,
SDSS J003918.11+314842.1 ,9.8254761,31.8117121,1.637,
SDSS J003918.14+304123.1 ,9.8256338,30.6897455,1.294,
J003918.50+415739.3      ,9.8270834,41.9609167,,
SDSS J003918.50-030659.9 ,9.8270947,-3.1166518,1.971,
SDSS J003918.54-051544.1 ,9.8272789,-5.2622547,0.543,
WISEA J003918.58+122542.8,9.8274102,12.4285662,0.2,
SDSS J003918.66+331742.0 ,9.8277581,33.29501,1.115,
J003918.77+040554.3      ,9.82822,4.0984423,1.7,
WISEA J003919.01+755503.6,9.8290943,75.9177322,1.1,
SDSS J003918.98+254627.0 ,9.8291207,25.7741933,1.823,
QBQS J003919.11-190619.3 ,9.8296896,-19.1054012,0.852,
WISEA J003919.14-264545.5,9.8298062,-26.7626213,1.4,
WISEA J003919.33-113342.0,9.8305372,-11.5616805,1.4,
SDSS J003919.33-051829.0 ,9.830545,-5.3080628,1.919,
SDSS J003919.34+185248.6 ,9.8305888,18.8801939,1.627,
WISEA J003919.40+130705.8,9.8308358,13.118281,0.6,
SDSS J003919.44+322609.3 ,9.8310256,32.4359315,0.877,
LAMOSTJ003919.44+473822.2,9.8310518,47.6394982,1.512,
SDSS J003919.54+171330.3 ,9.8314404,17.2250794,1.338,
WISEA J003919.53-180312.9,9.8314501,-18.0535747,1.1,
2SLAQ J003919.60-002246.2,9.8317195,-0.3795353,1.236,
SDSS J003919.68+283628.0 ,9.8320159,28.607802,1.007,
J003919.86+421304.6      ,9.83275,42.2179445,,
SDSS J003919.91+140633.0 ,9.8329931,14.1091826,1.92,
SDSS J003920.01+113611.3 ,9.8333988,11.6031672,0.866,
J003920.02-082025.7      ,9.8334167,-8.3404723,,
WISEA J003920.06+035314.3,9.8335596,3.8873405,0.1,
SDSS J003920.11+325851.4 ,9.8338104,32.9809532,1.342,
SDSS J003920.13+185527.5 ,9.8338622,18.924282,1.239,
SDSS J003920.15-013101.5 ,9.8339722,-1.5171017,1.72,
SDSS J003920.28+242812.6 ,9.834536,24.470183,0.781,
SDSS J003920.30+165837.3 ,9.8346199,16.9770585,1.118,
SDSS J003920.35+235108.2 ,9.8348505,23.8522932,1.665,
WISEA J003920.41+145928.9,9.8350907,14.991376,0.5,
SDSS J003920.43+295823.6 ,9.8351151,29.9732357,1.331,
WISEA J003920.52-161649.4,9.8355151,-16.2803979,0.2,
SDSS J003920.55+002959.7 ,9.8356545,0.4999295,0.787,
SDSS J003920.56+135007.8 ,9.8356929,13.8355086,1.851,
SDSS J003920.60+083321.1 ,9.8358573,8.5558575,1.11,
J003920.76+240630.4      ,9.8365278,24.1084445,,
SDSS J003920.77-005427.2 ,9.8365672,-0.9075716,1.438,
SDSS J003920.81+051421.1 ,9.8367292,5.2391851,1.781,
SDSS J003920.83+242847.9 ,9.8367969,24.4799829,0.88,
SDSS J003920.88+245126.6 ,9.8370346,24.8574128,1.451,
LAMOSTJ003921.03+341331.3,9.8376738,34.2253835,1.369,
SDSS J003921.20-042356.4 ,9.8383595,-4.3990014,1.919,
WISEA J003921.16+514834.8,9.8384634,51.8097946,1.0,
WISEA J003921.23+513639.8,9.8384689,51.6110876,1.7,
SDSS J003921.24-030717.5 ,9.8385135,-3.1215298,1.219,
SDSS J003921.24+143947.5 ,9.8385286,14.6632155,1.365,
SDSS J003921.31+000007.8 ,9.8388153,0.0021935,0.691,
J003921.32+415121.9      ,9.8388525,41.8561077,0.3,
SDSS J003921.33-010950.0 ,9.83889,-1.1639113,0.487,
SDSS J003921.41-014712.7 ,9.8392381,-1.7868876,1.896,
SDSS J003921.42+040805.6 ,9.8392572,4.1348828,1.16,
SDSS J003921.44-081354.7 ,9.8393726,-8.2318797,1.465,
SDSS J003921.62+054546.0 ,9.8401041,5.7627976,1.669,
SDSS J003921.64-002249.6 ,9.8401681,-0.3804474,1.264,
WISEA J003921.66+511037.7,9.8402894,51.1771574,0.9,
SDSS J003921.69+193455.5 ,9.8403587,19.5820718,1.634,
SDSS J003921.73+334002.9 ,9.8405363,33.6674898,1.496,
J003921.83-141059.5      ,9.8409914,-14.1832157,,
LAMOSTJ003921.87+270530.0,9.8411408,27.0916949,1.488,
SDSS J003921.91+412031.4 ,9.8413369,41.3420367,1.4,
SDSS J003921.92-001930.7 ,9.8413479,-0.3252052,1.601,
2SLAQ J003922.03-002308.6,9.8418231,-0.3857331,0.429,
LAMOSTJ003922.11+325037.2,9.8421388,32.8436664,1.307,
WISEA J003922.16+290011.4,9.8421583,29.0032349,0.6,
SDSS J003922.11+005216.8 ,9.8421731,0.8713771,1.567,
WISEA J003922.18-275835.8,9.842288,-27.9766585,1.0,
J003922.26+314551.0      ,9.8427572,31.7641728,,
WISEA J003922.28-091703.1,9.8428291,-9.2841803,0.3,
SDSS J003922.32-095051.3 ,9.8430372,-9.8475949,1.887,
SDSS J003922.37+222331.5 ,9.8432285,22.3920848,1.283,
WISEA J003922.38-263120.9,9.8432798,-26.5224508,0.9,
SDSS J003922.39+222538.8 ,9.8433469,22.427471,1.525,
SDSS J003922.53+292623.9 ,9.8438889,29.4400061,0.679,
SDSS J003922.55+012649.0 ,9.8439635,1.4469627,1.185,
J003922.57+411040.1      ,9.8440556,41.1778056,,
LAMOSTJ003922.63+034823.4,9.8442898,3.8065044,1.296,
SDSS J003922.67+160522.8 ,9.8444435,16.0896841,0.71,
PGC 1344103              ,9.8445999,8.307875,0.11,
SDSS J003922.78+150158.7 ,9.8449303,15.0329864,0.934,
SDSS J003922.86+102647.9 ,9.8452541,10.4466845,0.751,
SDSS J003922.93+251143.5 ,9.8455767,25.1954326,0.932,
SDSS J003923.15+312014.0 ,9.8464712,31.3372301,1.349,
SDSS J003923.18+295349.2 ,9.846579,29.8970173,1.341,
SDSS J003923.22-003117.0 ,9.8467858,-0.5214238,1.194,
LAMOSTJ003923.28+074704.0,9.8469628,7.7844466,0.3,
WISEA J003923.27+440407.9,9.8471069,44.0688971,0.1,
SDSS J003923.32+304359.4 ,9.8471874,30.7331639,1.166,
SDSS J003923.39+243407.4 ,9.847481,24.5687428,1.408,
SDSS J003923.51+163743.3 ,9.8479789,16.6287061,1.751,
SDSS J003923.65+034250.9 ,9.8485463,3.7141458,0.78,
SDSS J003923.67-024709.0 ,9.8486575,-2.7858443,0.823,
SDSS J003923.69+323851.9 ,9.8487096,32.6477658,1.055,
SDSS J003923.71-043629.6 ,9.8487958,-4.608242,1.628,
SDSS J003924.04+263720.1 ,9.8501953,26.6222844,0.662,
SDSS J003924.09+165733.4 ,9.850393,16.9592877,0.993,
J003924.18+005607.7      ,9.85075,0.9354723,,
J003924.19+421456.9      ,9.8508302,42.2491504,0.1,
SDSS J003924.20+034714.7 ,9.8508614,3.7874183,1.931,
SDSS J003924.23+002836.6 ,9.8509851,0.4768542,1.059,
SDSS J003924.34+214633.6 ,9.8514267,21.776038,1.936,
J003924.38+430858.7      ,9.8516063,43.1496571,,
J003924.40+420802.9      ,9.8516945,42.1341389,,
J003924.42-083324.5      ,9.851758,-8.5568077,,
WISEA J003924.48+391113.0,9.8519545,39.1870579,1.1,
WISEA J003924.49-111029.4,9.8520468,-11.1748494,1.0,
SDSS J003924.54+325443.6 ,9.8522524,32.9121215,0.899,
WISEA J003924.54-174949.5,9.8522571,-17.8304406,1.7,
PGC 3095440              ,9.8522865,-16.0671139,0.124,
SDSS J003924.58+323427.4 ,9.8524543,32.5742672,1.082,
SDSS J003924.59+052748.6 ,9.8524622,5.463501,0.686,
J003924.61+405929.7      ,9.8525556,40.9915834,,
SDSS J003924.61-062934.6 ,9.8525745,-6.4929631,1.088,
SDSS J003924.69-042526.9 ,9.8528875,-4.4241595,0.711,
SDSS J003924.87+214851.7 ,9.853645,21.8143758,1.533,
J003924.96+032026.9      ,9.8540278,3.3408056,,
SDSS J003925.03+331253.7 ,9.8542985,33.2149394,0.588,
WISEA J003925.21+710719.0,9.8550556,71.1219568,0.1,
SDSS J003925.22-045255.7 ,9.8551068,-4.8821642,1.279,
